Date,AAPL,BTC,NVDA
2022-12-26,,16919.8046875,
2022-12-27,127.97772216796875,16717.173828125,14.106878280639648
2022-12-28,124.05070495605469,16552.572265625,14.021964073181152
2022-12-29,127.5643539428711,16642.341796875,14.588395118713379
2022-12-30,127.87931823730469,16602.5859375,14.599384307861328
2022-12-31,,16547.49609375,
2023-01-01,,16625.080078125,
2023-01-02,,16688.470703125,
2023-01-03,123.09601593017578,16679.857421875,14.300683975219727
2023-01-04,124.36566162109375,16863.23828125,14.73425006866455
2023-01-05,123.04681396484375,16836.736328125,14.250736236572266
2023-01-06,127.57421112060547,16951.96875,14.844139099121094
2023-01-07,,16955.078125,
2023-01-08,,17091.14453125,
2023-01-09,128.0958709716797,17196.5546875,15.612370491027832
2023-01-10,128.6667022705078,17446.29296875,15.89309024810791
2023-01-11,131.38314819335938,17934.896484375,15.984997749328613
2023-01-12,131.30441284179688,18869.587890625,16.49448585510254
2023-01-13,132.6331024169922,19909.57421875,16.88210105895996
2023-01-14,,20976.298828125,
2023-01-15,,20880.798828125,
2023-01-16,,21169.6328125,
2023-01-17,133.79446411132812,21161.51953125,17.684297561645508
2023-01-18,133.0760040283203,20688.78125,17.359621047973633
2023-01-19,133.13504028320312,21086.79296875,16.74823760986328
2023-01-20,135.69398498535156,22676.552734375,17.82115936279297
2023-01-21,,22777.625,
2023-01-22,,22720.416015625,
2023-01-23,138.88287353515625,22934.431640625,19.17380714416504
2023-01-24,140.28045654296875,22636.46875,19.245731353759766
2023-01-25,139.6210479736328,23117.859375,19.303672790527344
2023-01-26,141.68788146972656,23032.77734375,19.782196044921875
2023-01-27,143.6267852783203,23078.728515625,20.344633102416992
2023-01-28,,23031.08984375,
2023-01-29,,23774.56640625,
2023-01-30,140.74301147460938,22840.138671875,19.142837524414062
2023-01-31,142.01268005371094,23139.283203125,19.5174617767334
2023-02-01,143.1346893310547,23723.76953125,20.922056198120117
2023-02-02,148.43959045410156,23471.87109375,21.687288284301758
2023-02-03,152.0615234375,23449.322265625,21.078903198242188
2023-02-04,,23331.84765625,
2023-02-05,,22955.666015625,
2023-02-06,149.33523559570312,22760.109375,21.067907333374023
2023-02-07,152.2091522216797,23264.291015625,22.15082359313965
2023-02-08,149.5222625732422,22939.3984375,22.18279266357422
2023-02-09,148.48883056640625,21819.0390625,22.314659118652344
2023-02-10,148.85353088378906,21651.18359375,21.243732452392578
2023-02-11,,21870.875,
2023-02-12,,21788.203125,
2023-02-13,151.65298461914062,21808.1015625,21.766206741333008
2023-02-14,151.01226806640625,22220.8046875,22.94802474975586
2023-02-15,153.11184692382812,24307.841796875,22.741233825683594
2023-02-16,151.51499938964844,23623.474609375,21.979995727539062
2023-02-17,150.3715362548828,24565.6015625,21.36661148071289
2023-02-18,,24641.27734375,
2023-02-19,,24327.642578125,
2023-02-20,,24829.1484375,
2023-02-21,146.3596649169922,24436.353515625,20.63434410095215
2023-02-22,146.78353881835938,24188.84375,20.733245849609375
2023-02-23,147.2665252685547,23947.4921875,23.640335083007812
2023-02-24,144.6149444580078,23198.126953125,23.262712478637695
2023-02-25,,23175.375,
2023-02-26,,23561.212890625,
2023-02-27,145.80767822265625,23522.87109375,23.477497100830078
2023-02-28,145.30496215820312,23147.353515625,23.19278335571289
2023-03-01,143.23492431640625,23646.55078125,22.67530059814453
2023-03-02,143.82635498046875,23475.466796875,23.290685653686523
2023-03-03,148.8732452392578,22362.6796875,23.866107940673828
2023-03-04,,22353.349609375,
2023-03-05,,22435.513671875,
2023-03-06,151.63327026367188,22429.7578125,23.530445098876953
2023-03-07,149.4351043701172,22219.76953125,23.26866340637207
2023-03-08,150.68698120117188,21718.080078125,24.160921096801758
2023-03-09,148.43951416015625,20363.021484375,23.416540145874023
2023-03-10,146.37933349609375,20187.244140625,22.94593048095703
2023-03-11,,20632.41015625,
2023-03-12,,22163.94921875,
2023-03-13,148.32125854492188,24197.533203125,22.946929931640625
2023-03-14,150.41099548339844,24746.07421875,24.04301643371582
2023-03-15,150.80526733398438,24375.9609375,24.2078800201416
2023-03-16,153.62442016601562,25052.7890625,25.519792556762695
2023-03-17,152.78659057617188,27423.9296875,25.703641891479492
2023-03-18,,26965.87890625,
2023-03-19,,28038.67578125,
2023-03-20,155.15231323242188,27767.236328125,25.87849235534668
2023-03-21,157.0054473876953,28175.81640625,26.177244186401367
2023-03-22,155.576171875,27307.4375,26.446022033691406
2023-03-23,156.6604461669922,28333.97265625,27.16842269897461
2023-03-24,157.9615936279297,27493.28515625,26.756759643554688
2023-03-25,,27494.70703125,
2023-03-26,,27994.330078125,
2023-03-27,156.0196990966797,27139.888671875,26.508968353271484
2023-03-28,155.39874267578125,27268.130859375,26.388071060180664
2023-03-29,158.4741668701172,28348.44140625,26.961593627929688
2023-03-30,160.04144287109375,28033.5625,27.360258102416992
2023-03-31,162.54518127441406,28478.484375,27.75393295288086
2023-04-01,,28411.03515625,
2023-04-02,,28199.30859375,
2023-04-03,163.79705810546875,27790.220703125,27.9417781829834
2023-04-04,163.26475524902344,28168.08984375,27.430200576782227
2023-04-05,161.4214630126953,28177.984375,26.858680725097656
2023-04-06,162.30860900878906,28044.140625,27.01454734802246
2023-04-07,,27925.859375,
2023-04-08,,27947.794921875,
2023-04-09,,28333.05078125,
2023-04-10,159.7161865234375,29652.98046875,27.55609703063965
2023-04-11,158.50375366210938,30235.05859375,27.146440505981445
2023-04-12,157.81373596191406,30139.052734375,26.47300148010254
2023-04-13,163.1957550048828,30399.06640625,26.441022872924805
2023-04-14,162.8507843017578,30485.69921875,26.73577880859375
2023-04-15,,30318.49609375,
2023-04-16,,30315.35546875,
2023-04-17,162.8704833984375,29445.044921875,26.979576110839844
2023-04-18,164.0927734375,30397.552734375,27.644023895263672
2023-04-19,165.23619079589844,28822.6796875,27.90780258178711
2023-04-20,164.2701873779297,28245.98828125,27.081491470336914
2023-04-21,162.66348266601562,27276.91015625,27.096481323242188
2023-04-22,,27817.5,
2023-04-23,,27591.384765625,
2023-04-24,162.96905517578125,27525.33984375,27.019540786743164
2023-04-25,161.4313507080078,28307.59765625,26.21921157836914
2023-04-26,161.4214630126953,28422.701171875,26.93361473083496
2023-04-27,166.0050811767578,29473.787109375,27.203392028808594
2023-04-28,167.25692749023438,29340.26171875,27.72595977783203
2023-04-29,,29248.48828125,
2023-04-30,,29268.806640625,
2023-05-01,167.16818237304688,28091.568359375,28.88599395751953
2023-05-02,166.13319396972656,28680.537109375,28.186574935913086
2023-05-03,165.05877685546875,29006.30859375,27.778913497924805
2023-05-04,163.42247009277344,28847.7109375,27.539113998413086
2023-05-05,171.09136962890625,29534.384765625,28.65618324279785
2023-05-06,,28904.623046875,
2023-05-07,,28454.978515625,
2023-05-08,171.0223846435547,27694.2734375,29.12679100036621
2023-05-09,169.3170928955078,27658.775390625,28.547273635864258
2023-05-10,171.08154296875,27621.755859375,28.861013412475586
2023-05-11,171.268798828125,27000.7890625,28.55426597595215
2023-05-12,170.34095764160156,26804.990234375,28.31646728515625
2023-05-13,,26784.078125,
2023-05-14,,26930.638671875,
2023-05-15,169.84739685058594,27192.693359375,28.928956985473633
2023-05-16,169.84739685058594,27036.650390625,29.18874168395996
2023-05-17,170.45941162109375,27398.802734375,30.15294075012207
2023-05-18,172.7888946533203,26832.208984375,31.651695251464844
2023-05-19,172.8975067138672,26890.12890625,31.238037109375
2023-05-20,,27129.5859375,
2023-05-21,,26753.826171875,
2023-05-22,171.94985961914062,26851.27734375,31.150114059448242
2023-05-23,169.34397888183594,27225.7265625,30.66251564025879
2023-05-24,169.62034606933594,26334.818359375,30.512643814086914
2023-05-25,170.7555389404297,26476.20703125,37.948455810546875
2023-05-26,173.16397094726562,26719.291015625,38.91366195678711
2023-05-27,,26868.353515625,
2023-05-28,,28085.646484375,
2023-05-29,,27745.884765625,
2023-05-30,175.00987243652344,27702.349609375,40.07769775390625
2023-05-31,174.9604949951172,27219.658203125,37.80258560180664
2023-06-01,177.7637939453125,26819.97265625,39.73697280883789
2023-06-02,178.61268615722656,27249.58984375,39.29433822631836
2023-06-03,,27075.12890625,
2023-06-04,,27119.06640625,
2023-06-05,177.26039123535156,25760.09765625,39.13848114013672
2023-06-06,176.8951873779297,27238.783203125,38.62190246582031
2023-06-07,175.52313232421875,26345.998046875,37.447750091552734
2023-06-08,178.2375946044922,26508.216796875,38.48200607299805
2023-06-09,178.62258911132812,26480.375,38.74181365966797
2023-06-10,,25851.240234375,
2023-06-11,,25940.16796875,
2023-06-12,181.416015625,25902.5,39.45329284667969
2023-06-13,180.9422149658203,25918.728515625,40.9921760559082
2023-06-14,181.57395935058594,25124.67578125,42.96574401855469
2023-06-15,183.60731506347656,25576.39453125,42.62199783325195
2023-06-16,182.5314178466797,26327.462890625,42.66096115112305
2023-06-17,,26510.67578125,
2023-06-18,,26336.212890625,
2023-06-19,,26851.029296875,
2023-06-20,182.6202392578125,28327.48828125,43.776153564453125
2023-06-21,181.58383178710938,30027.296875,43.01370620727539
2023-06-22,184.58456420898438,29912.28125,42.99372100830078
2023-06-23,184.26866149902344,30695.46875,42.178314208984375
2023-06-24,,30548.6953125,
2023-06-25,,30480.26171875,
2023-06-26,182.87692260742188,30271.130859375,40.60246276855469
2023-06-27,185.63087463378906,30688.1640625,41.845550537109375
2023-06-28,186.80551147460938,30086.24609375,41.08711242675781
2023-06-29,187.14109802246094,30445.3515625,40.79232406616211
2023-06-30,191.4645233154297,30477.251953125,42.271244049072266
2023-07-01,,30590.078125,
2023-07-02,,30620.76953125,
2023-07-03,189.9740447998047,31156.439453125,42.382164001464844
2023-07-04,,30777.58203125,
2023-07-05,188.85861206054688,30514.166015625,42.28623962402344
2023-07-06,189.33242797851562,29909.337890625,42.072391510009766
2023-07-07,188.21702575683594,30342.265625,42.47209930419922
2023-07-08,,30292.541015625,
2023-07-09,,30171.234375,
2023-07-10,186.17376708984375,30414.470703125,42.149330139160156
2023-07-11,185.65061950683594,30620.951171875,42.374168395996094
2023-07-12,187.3188018798828,30391.646484375,43.870086669921875
2023-07-13,188.07884216308594,31476.048828125,45.943580627441406
2023-07-14,188.22691345214844,30334.068359375,45.435943603515625
2023-07-15,,30295.806640625,
2023-07-16,,30249.1328125,
2023-07-17,191.48426818847656,30145.888671875,46.42721939086914
2023-07-18,191.22763061523438,29856.5625,47.459468841552734
2023-07-19,192.5799560546875,29913.923828125,47.04277038574219
2023-07-20,190.63539123535156,29792.015625,45.486907958984375
2023-07-21,189.4607391357422,29908.744140625,44.27678680419922
2023-07-22,,29771.802734375,
2023-07-23,,30084.5390625,
2023-07-24,190.2602996826172,29176.916015625,44.579566955566406
2023-07-25,191.11903381347656,29227.390625,45.64579391479492
2023-07-26,191.98768615722656,29354.97265625,45.4189567565918
2023-07-27,190.72421264648438,29210.689453125,45.866634368896484
2023-07-28,193.30052185058594,29319.24609375,46.71601104736328
2023-07-29,,29356.91796875,
2023-07-30,,29275.30859375,
2023-07-31,193.91250610351562,29230.111328125,46.69502639770508
2023-08-01,193.08334350585938,29675.732421875,46.47319030761719
2023-08-02,190.0924835205078,29151.958984375,44.23681640625
2023-08-03,188.70069885253906,29178.6796875,44.482635498046875
2023-08-04,179.63929748535156,29074.091796875,44.647518157958984
2023-08-05,,29042.126953125,
2023-08-06,,29041.85546875,
2023-08-07,176.53981018066406,29180.578125,45.38398742675781
2023-08-08,177.47756958007812,29765.4921875,44.63153076171875
2023-08-09,175.8883514404297,29561.494140625,42.523067474365234
2023-08-10,175.6711883544922,29429.591796875,42.3571891784668
2023-08-11,175.73049926757812,29397.71484375,40.825294494628906
2023-08-12,,29415.96484375,
2023-08-13,,29282.9140625,
2023-08-14,177.3811798095703,29408.443359375,43.72119140625
2023-08-15,175.39442443847656,29170.34765625,43.90805435180664
2023-08-16,174.524658203125,28701.779296875,43.45439147949219
2023-08-17,171.9844207763672,26664.55078125,43.3124885559082
2023-08-18,172.46871948242188,26049.556640625,43.26751708984375
2023-08-19,,26096.205078125,
2023-08-20,,26189.583984375,
2023-08-21,173.80308532714844,26124.140625,46.93285369873047
2023-08-22,175.177001953125,26031.65625,45.634796142578125
2023-08-23,179.02194213867188,26431.640625,47.08175277709961
2023-08-24,174.3368377685547,26162.373046875,47.12870788574219
2023-08-25,176.54100036621094,26047.66796875,45.98455047607422
2023-08-26,,26008.462890625,
2023-08-27,,26089.693359375,
2023-08-28,178.10269165039062,26106.150390625,46.80094909667969
2023-08-29,181.98716735839844,27727.392578125,48.74852752685547
2023-08-30,185.47630310058594,27297.265625,49.22817611694336
2023-08-31,185.6937255859375,25931.47265625,49.31911849975586
2023-09-01,187.26531982421875,25800.724609375,48.47372817993164
2023-09-02,,25868.798828125,
2023-09-03,,25969.56640625,
2023-09-04,,25812.416015625,
2023-09-05,187.50254821777344,25779.982421875,48.51270294189453
2023-09-06,180.79119873046875,25753.236328125,47.030662536621094
2023-09-07,175.50318908691406,26240.1953125,46.2111930847168
2023-09-08,176.11598205566406,25905.654296875,45.54261779785156
2023-09-09,,25895.677734375,
2023-09-10,,25832.2265625,
2023-09-11,177.2823028564453,25162.654296875,45.14888000488281
2023-09-12,174.2577667236328,25833.34375,44.841068267822266
2023-09-13,172.19195556640625,26228.32421875,45.4556770324707
2023-09-14,173.70425415039062,26539.673828125,45.55161666870117
2023-09-15,172.98269653320312,26608.693359375,43.871700286865234
2023-09-16,,26568.28125,
2023-09-17,,26534.1875,
2023-09-18,175.90843200683594,26754.28125,43.937660217285156
2023-09-19,176.9956817626953,27211.1171875,43.491939544677734
2023-09-20,173.4571533203125,27132.0078125,42.211769104003906
2023-09-21,171.91522216796875,26567.6328125,40.99055480957031
2023-09-22,172.7652587890625,26579.568359375,41.58317184448242
2023-09-23,,26579.390625,
2023-09-24,,26256.826171875,
2023-09-25,174.04031372070312,26298.48046875,42.19477844238281
2023-09-26,169.96804809570312,26217.25,41.88397979736328
2023-09-27,168.45574951171875,26352.716796875,42.44062423706055
2023-09-28,168.71275329589844,27021.546875,43.061222076416016
2023-09-29,169.22671508789062,26911.720703125,43.47095489501953
2023-09-30,,26967.916015625,
2023-10-01,,27983.75,
2023-10-02,171.73728942871094,27530.78515625,44.75312423706055
2023-10-03,170.40293884277344,27429.978515625,43.48893737792969
2023-10-04,171.64834594726562,27799.39453125,44.012611389160156
2023-10-05,172.8838653564453,27415.912109375,44.6591911315918
2023-10-06,175.43399047851562,27946.59765625,45.73250198364258
2023-10-07,,27968.83984375,
2023-10-08,,27935.08984375,
2023-10-09,176.91661071777344,27583.677734375,45.243812561035156
2023-10-10,176.3235626220703,27391.01953125,45.76847457885742
2023-10-11,177.7172393798828,26873.3203125,46.77583312988281
2023-10-12,178.61669921875,26756.798828125,46.91473388671875
2023-10-13,176.77822875976562,26862.375,45.43169403076172
2023-10-14,,26861.70703125,
2023-10-15,,27159.65234375,
2023-10-16,176.6497344970703,28519.466796875,46.065284729003906
2023-10-17,175.09791564941406,28415.748046875,43.90967559814453
2023-10-18,173.80308532714844,28328.341796875,42.168800354003906
2023-10-19,173.42750549316406,28719.806640625,42.07386016845703
2023-10-20,170.8773956298828,29682.94921875,41.360321044921875
2023-10-21,,29918.412109375,
2023-10-22,,29993.896484375,
2023-10-23,170.99598693847656,33086.234375,42.94729232788086
2023-10-24,171.430908203125,33901.52734375,43.63484191894531
2023-10-25,169.1179962158203,34502.8203125,41.75206756591797
2023-10-26,164.956787109375,34156.6484375,40.30000305175781
2023-10-27,166.27133178710938,33909.80078125,40.47389221191406
2023-10-28,,34089.57421875,
2023-10-29,,34538.48046875,
2023-10-30,168.31736755371094,34502.36328125,41.13446807861328
2023-10-31,168.79183959960938,34667.78125,40.75371170043945
2023-11-01,171.9547576904297,35437.25390625,42.29772186279297
2023-11-02,175.5130615234375,34938.2421875,43.47795104980469
2023-11-03,174.60369873046875,34732.32421875,44.97598648071289
2023-11-04,,35082.1953125,
2023-11-05,,35049.35546875,
2023-11-06,177.15380859375,35037.37109375,45.72150421142578
2023-11-07,179.71380615234375,35443.5625,45.925376892089844
2023-11-08,180.77142333984375,35655.27734375,46.543975830078125
2023-11-09,180.29698181152344,36693.125,46.91973114013672
2023-11-10,184.48348999023438,37313.96875,48.303836822509766
2023-11-11,,37138.05078125,
2023-11-12,,37054.51953125,
2023-11-13,182.8999481201172,36502.35546875,48.58865737915039
2023-11-14,185.5128173828125,35537.640625,49.623985290527344
2023-11-15,186.07693481445312,37880.58203125,48.856483459472656
2023-11-16,187.7594757080078,36154.76953125,49.44810104370117
2023-11-17,187.73965454101562,36596.68359375,49.2662239074707
2023-11-18,,36585.703125,
2023-11-19,,37386.546875,
2023-11-20,189.4815673828125,37476.95703125,50.37650680541992
2023-11-21,188.6798858642578,35813.8125,49.911800384521484
2023-11-22,189.343017578125,37432.33984375,48.684593200683594
2023-11-23,,37289.62109375,
2023-11-24,188.0167694091797,37720.28125,47.745201110839844
2023-11-25,,37796.79296875,
2023-11-26,,37479.12109375,
2023-11-27,187.83863830566406,37254.16796875,48.210899353027344
2023-11-28,188.4423370361328,37831.0859375,47.79016876220703
2023-11-29,187.42295837402344,37858.4921875,48.10896682739258
2023-11-30,187.9969940185547,37712.74609375,46.739845275878906
2023-12-01,189.2737274169922,38688.75,46.7348518371582
2023-12-02,,39476.33203125,
2023-12-03,,39978.390625,
2023-12-04,187.4823455810547,41980.09765625,45.48066711425781
2023-12-05,191.43133544921875,44080.6484375,46.540077209472656
2023-12-06,190.34262084960938,43746.4453125,45.477664947509766
2023-12-07,192.27256774902344,43292.6640625,46.5700569152832
2023-12-08,193.6977996826172,44166.6015625,47.479549407958984
2023-12-09,,43725.984375,
2023-12-10,,43779.69921875,
2023-12-11,191.19378662109375,41243.83203125,46.601036071777344
2023-12-12,192.70806884765625,41450.22265625,47.630462646484375
2023-12-13,195.92466735839844,42890.7421875,48.06123352050781
2023-12-14,196.07308959960938,43023.97265625,48.32307815551758
2023-12-15,195.5386505126953,41929.7578125,48.86277770996094
2023-12-16,,42240.1171875,
2023-12-17,,41364.6640625,
2023-12-18,193.8759307861328,42623.5390625,50.04911804199219
2023-12-19,194.91513061523438,42270.52734375,49.57637405395508
2023-12-20,192.8268280029297,43652.25,48.084205627441406
2023-12-21,192.67837524414062,43869.15234375,48.96272277832031
2023-12-22,191.60948181152344,43997.90234375,48.80281448364258
2023-12-23,,43739.54296875,
2023-12-24,,43016.1171875,
2023-12-25,,43613.140625,
2023-12-26,191.06512451171875,42520.40234375,49.251556396484375
2023-12-27,191.1640625,43442.85546875,49.389488220214844
2023-12-28,191.58969116210938,42627.85546875,49.49442672729492
2023-12-29,190.5504608154297,42099.40234375,49.49442672729492
2023-12-30,,42156.90234375,
2023-12-31,,42265.1875,
2024-01-01,,44167.33203125,
2024-01-02,183.73130798339844,44957.96875,48.14117431640625
2024-01-03,182.35557556152344,42848.17578125,47.54250717163086
2024-01-04,180.03968811035156,44179.921875,47.97127914428711
2024-01-05,179.31716918945312,44162.69140625,49.06966018676758
2024-01-06,,43989.1953125,
2024-01-07,,43943.09765625,
2024-01-08,183.65211486816406,46970.50390625,52.223899841308594
2024-01-09,183.23643493652344,46139.73046875,53.11041259765625
2024-01-10,184.27565002441406,46627.77734375,54.319732666015625
2024-01-11,183.6818389892578,46368.5859375,54.79146957397461
2024-01-12,184.00843811035156,42853.16796875,54.67953109741211
2024-01-13,,42842.3828125,
2024-01-14,,41796.26953125,
2024-01-15,,42511.96875,
2024-01-16,181.74197387695312,43154.9453125,56.350608825683594
2024-01-17,180.80172729492188,42742.65234375,56.021793365478516
2024-01-18,186.6905975341797,41262.05859375,57.07520294189453
2024-01-19,189.59043884277344,41618.40625,59.45787811279297
2024-01-20,,41665.5859375,
2024-01-21,,41545.78515625,
2024-01-22,191.896484375,39507.3671875,59.620784759521484
2024-01-23,193.1732177734375,39845.55078125,59.839664459228516
2024-01-24,192.50022888183594,40077.07421875,61.32783126831055
2024-01-25,192.17361450195312,39933.80859375,61.58269500732422
2024-01-26,190.44158935546875,41816.87109375,60.99701690673828
2024-01-27,,42120.0546875,
2024-01-28,,42035.59375,
2024-01-29,189.75869750976562,43288.24609375,62.43021774291992
2024-01-30,186.1066131591797,42952.609375,62.739044189453125
2024-01-31,182.50405883789062,42582.60546875,61.492740631103516
2024-02-01,184.93878173828125,43075.7734375,62.99190902709961
2024-02-02,183.9391632080078,43185.859375,66.12316131591797
2024-02-03,,42992.25,
2024-02-04,,42583.58203125,
2024-02-05,185.75035095214844,42658.66796875,69.29339599609375
2024-02-06,187.3536834716797,43084.671875,68.18501281738281
2024-02-07,187.46253967285156,44318.22265625,70.05996704101562
2024-02-08,186.38372802734375,45301.56640625,69.60222625732422
2024-02-09,187.14682006835938,47147.19921875,72.09284973144531
2024-02-10,,47771.27734375,
2024-02-11,,48293.91796875,
2024-02-12,185.4621124267578,49958.22265625,72.20777130126953
2024-02-13,183.3711700439453,49742.44140625,72.08784484863281
2024-02-14,182.4892120361328,51826.6953125,73.8588638305664
2024-02-15,182.20181274414062,51938.5546875,72.6175308227539
2024-02-16,180.66580200195312,52160.203125,72.57257080078125
2024-02-17,,51662.99609375,
2024-02-18,,52122.546875,
2024-02-19,,51779.14453125,
2024-02-20,179.9225616455078,52284.875,69.413330078125
2024-02-21,180.67572021484375,51839.1796875,67.43444061279297
2024-02-22,182.7071990966797,51304.97265625,78.49427032470703
2024-02-23,180.87391662597656,50731.94921875,78.77311706542969
2024-02-24,,51571.1015625,
2024-02-25,,51733.23828125,
2024-02-26,179.5261688232422,54522.40234375,79.04796600341797
2024-02-27,180.98289489746094,57085.37109375,78.65717315673828
2024-02-28,179.78382873535156,62504.7890625,77.61975860595703
2024-02-29,179.11985778808594,61198.3828125,79.06795501708984
2024-03-01,178.03968811035156,62440.6328125,82.23318481445312
2024-03-02,,62029.84765625,
2024-03-03,,63167.37109375,
2024-03-04,173.5208282470703,68330.4140625,85.18952941894531
2024-03-05,168.58570861816406,63801.19921875,85.920166015625
2024-03-06,167.59475708007812,66106.8046875,88.65476989746094
2024-03-07,167.475830078125,66925.484375,92.62174224853516
2024-03-08,169.1902313232422,68300.09375,87.4833755493164
2024-03-09,,68498.8828125,
2024-03-10,,69019.7890625,
2024-03-11,171.1920166015625,72123.90625,85.73025512695312
2024-03-12,171.66766357421875,71481.2890625,91.86614227294922
2024-03-13,169.58660888671875,73083.5,90.8416519165039
2024-03-14,171.4397430419922,71396.59375,87.89916229248047
2024-03-15,171.0631866455078,69403.7734375,87.79220581054688
2024-03-16,,65315.1171875,
2024-03-17,,68390.625,
2024-03-18,172.15322875976562,67548.59375,88.40989685058594
2024-03-19,174.4919891357422,61912.7734375,89.35242462158203
2024-03-20,177.05859375,67913.671875,90.32592010498047
2024-03-21,169.82444763183594,65491.390625,91.38837432861328
2024-03-22,170.72625732421875,63778.76171875,94.24091339111328
2024-03-23,,64062.203125,
2024-03-24,,67234.171875,
2024-03-25,169.3091583251953,69958.8125,94.95355987548828
2024-03-26,168.179443359375,69987.8359375,92.5137939453125
2024-03-27,171.74696350097656,69455.34375,90.2039794921875
2024-03-28,169.93345642089844,70744.953125,90.3099365234375
2024-03-29,,69892.828125,
2024-03-30,,69645.3046875,
2024-03-31,,71333.6484375,
2024-04-01,168.4965362548828,69702.1484375,90.3169174194336
2024-04-02,167.31727600097656,65446.97265625,89.40638732910156
2024-04-03,168.11997985839844,65980.8125,88.91864013671875
2024-04-04,167.29745483398438,68508.84375,85.8611831665039
2024-04-05,168.0506134033203,67837.640625,87.96311950683594
2024-04-06,,68896.109375,
2024-04-07,,69362.5546875,
2024-04-08,166.9307861328125,71631.359375,87.08856201171875
2024-04-09,168.1397705078125,69139.015625,85.31045532226562
2024-04-10,166.266845703125,70587.8828125,86.99461364746094
2024-04-11,173.46133422851562,70060.609375,90.56979370117188
2024-04-12,174.95773315429688,67195.8671875,88.14103698730469
2024-04-13,,63821.47265625,
2024-04-14,,65738.7265625,
2024-04-15,171.13253784179688,63426.2109375,85.95713806152344
2024-04-16,167.8524169921875,63811.86328125,87.37042236328125
2024-04-17,166.48484802246094,61276.69140625,83.99214935302734
2024-04-18,165.53347778320312,63512.75390625,84.62782287597656
2024-04-19,163.5118865966797,63843.5703125,76.16114807128906
2024-04-20,,64994.44140625,
2024-04-21,,64926.64453125,
2024-04-22,164.3443145751953,66837.6796875,79.47745513916016
2024-04-23,165.39476013183594,66407.2734375,82.38097381591797
2024-04-24,167.49563598632812,64276.8984375,79.6363754272461
2024-04-25,168.3578338623047,64481.70703125,82.58987426757812
2024-04-26,167.7731475830078,63755.3203125,87.69026184082031
2024-04-27,,63419.140625,
2024-04-28,,63113.23046875,
2024-04-29,171.9352569580078,63841.12109375,87.7122573852539
2024-04-30,168.79383850097656,60636.85546875,86.35794830322266
2024-05-01,167.7731475830078,58254.01171875,82.99864959716797
2024-05-02,171.46946716308594,59123.43359375,85.77323913574219
2024-05-03,181.7261199951172,62889.8359375,88.74372100830078
2024-05-04,,63891.47265625,
2024-05-05,,64031.1328125,
2024-05-06,180.0712127685547,63161.94921875,92.09300994873047
2024-05-07,180.75497436523438,62334.81640625,90.50782012939453
2024-05-08,181.09193420410156,61187.94140625,90.36589813232422
2024-05-09,182.90541076660156,63049.9609375,88.70174407958984
2024-05-10,181.64515686035156,60792.77734375,89.83216094970703
2024-05-11,,60793.7109375,
2024-05-12,,61448.39453125,
2024-05-13,184.85037231445312,62901.44921875,90.3529052734375
2024-05-14,185.99151611328125,61552.7890625,91.3094253540039
2024-05-15,188.2639617919922,66267.4921875,94.58174896240234
2024-05-16,188.38304138183594,65231.58203125,94.31088256835938
2024-05-17,188.4127960205078,67051.875,92.43183898925781
2024-05-18,,66940.8046875,
2024-05-19,,66278.3671875,
2024-05-20,189.57382202148438,71448.1953125,94.73167419433594
2024-05-21,190.873779296875,70136.53125,95.33735656738281
2024-05-22,189.4348907470703,69122.3359375,94.9015884399414
2024-05-23,185.4457550048828,67929.5625,103.7460708618164
2024-05-24,188.52195739746094,68526.1015625,106.41470336914062
2024-05-25,,69265.9453125,
2024-05-26,,68518.09375,
2024-05-27,,69394.5546875,
2024-05-28,188.53192138671875,68296.21875,113.84292602539062
2024-05-29,188.82957458496094,67578.09375,114.76644134521484
2024-05-30,189.8218994140625,68364.9921875,110.44365692138672
2024-05-31,190.7745361328125,67491.4140625,109.57709503173828
2024-06-01,,67706.9375,
2024-06-02,,67751.6015625,
2024-06-03,192.54086303710938,68804.78125,114.94136047363281
2024-06-04,192.85842895507812,70567.765625,116.37763977050781
2024-06-05,194.36676025390625,71082.8203125,122.3775634765625
2024-06-06,192.9874267578125,70757.1640625,120.93629455566406
2024-06-07,195.37892150878906,69342.5859375,120.82635498046875
2024-06-08,,69305.7734375,
2024-06-09,,69647.9921875,
2024-06-10,191.63784790039062,69512.28125,121.72789764404297
2024-06-11,205.5601806640625,67332.03125,120.8582763671875
2024-06-12,211.4347686767578,68241.1875,125.14643096923828
2024-06-13,212.59579467773438,66756.3984375,129.55453491210938
2024-06-14,210.85922241210938,66011.09375,131.82359313964844
2024-06-15,,66191.0,
2024-06-16,,66639.046875,
2024-06-17,215.0071258544922,66490.296875,130.92396545410156
2024-06-18,212.6453857421875,65140.74609375,135.52200317382812
2024-06-19,,64960.296875,
2024-06-20,208.07078552246094,64828.65625,130.72406005859375
2024-06-21,205.89759826660156,64096.19921875,126.5158462524414
2024-06-22,,64252.578125,
2024-06-23,,63180.796875,
2024-06-24,206.54258728027344,60277.4140625,118.05946350097656
2024-06-25,207.46546936035156,61804.640625,126.03604125976562
2024-06-26,211.61337280273438,60811.27734375,126.3459243774414
2024-06-27,212.4568634033203,61604.80078125,123.93695068359375
2024-06-28,209.0035400390625,60320.13671875,123.48714447021484
2024-06-29,,60887.37890625,
2024-06-30,,62678.29296875,
